timestamps,TP9,AF7,AF8,TP10,Right AUX
1744258699.817,-40.527,-18.555,-31.738,-63.477,-73.730
1744258699.821,-109.375,-32.227,-186.035,-71.289,-120.605
1744258699.825,-46.387,-25.879,-44.434,-32.227,-100.098
1744258699.829,40.527,-25.879,132.812,-2.441,-20.996
1744258699.833,-3.418,-36.621,27.832,-15.625,-44.922
1744258699.836,-96.680,-44.922,-183.105,-54.199,-88.867
1744258699.840,-76.660,-40.039,-119.141,-44.922,-4.883
1744258699.844,26.367,-23.926,110.840,16.113,24.902
1744258699.848,27.344,-28.320,89.355,10.254,-33.203
1744258699.852,-80.566,-48.828,-151.855,-45.898,-42.480
1744258699.856,-97.168,-49.316,-179.199,-39.551,-54.199
1744258699.860,5.371,-31.738,51.758,-4.395,45.898
1744258699.864,47.852,-24.902,144.043,-4.883,28.320
1744258699.868,-43.945,-46.875,-71.289,-47.852,-100.586
1744258699.872,-96.680,-61.035,-204.102,-52.734,-43.457
1744258699.875,-6.348,-44.434,-16.602,-4.883,-20.996
1744258699.879,59.082,-31.250,137.695,13.184,-65.430
1744258699.883,-0.977,-42.480,-18.555,-17.090,-70.312
1744258699.887,-75.684,-53.223,-198.242,-34.668,-48.828
1744258699.891,-34.180,-42.480,-76.172,3.418,53.711
1744258699.895,52.734,-24.414,135.742,20.020,54.199
1744258699.899,18.066,-27.344,64.941,-1.465,-81.543
1744258699.903,-85.449,-56.152,-172.363,-42.480,-121.094
1744258699.907,-74.707,-58.594,-147.949,-34.668,-49.316
1744258699.911,34.180,-20.020,112.793,34.668,25.879
1744258699.915,41.504,-18.066,125.977,24.902,-14.160
1744258699.918,-58.594,-43.457,-125.488,-36.133,-40.527
1744258699.922,-86.426,-43.945,-175.293,-35.156,27.344
1744258699.926,12.207,-25.879,58.105,8.789,41.992
1744258699.930,47.852,-31.250,135.742,11.719,64.453
1744258699.934,-46.387,-53.711,-76.660,-30.762,-30.273
1744258699.938,-101.562,-58.105,-204.590,-46.387,-156.738
1744258699.942,-28.320,-36.133,-20.020,-2.441,-106.445
1744258699.946,46.387,-20.996,148.438,18.066,-6.836
1744258699.950,-3.906,-38.574,-5.371,-7.812,-18.066
1744258699.954,-87.891,-51.758,-198.242,-38.086,-163.086
1744258699.958,-47.363,-33.691,-80.566,-36.133,-105.469
1744258699.961,45.410,-30.273,138.672,12.207,-36.621
1744258699.965,19.531,-50.781,71.289,-7.324,-28.320
1744258699.969,-79.590,-48.340,-182.617,-53.711,10.254
1744258699.973,-77.637,-33.203,-170.898,-42.480,19.043
1744258699.977,19.043,-22.949,76.172,-5.371,38.574
1744258699.981,36.621,-25.391,100.098,1.465,-24.414
1744258699.985,-58.105,-44.922,-132.324,-44.434,-64.941
1744258699.989,-101.074,-50.781,-189.453,-54.199,-47.852
1744258699.993,-10.254,-28.320,36.133,-12.695,3.906
1744258699.997,43.457,-21.484,137.695,-8.301,25.879
1744258700.000,-41.992,-44.434,-62.988,-44.434,-45.898
1744258700.004,-104.492,-47.852,-193.359,-55.664,-49.316
1744258700.008,-28.320,-26.855,-24.902,-28.320,12.207
1744258700.012,47.852,-24.902,130.859,-0.488,-46.387
1744258700.016,-14.648,-41.016,-1.953,-36.133,-123.047
1744258700.020,-101.074,-52.246,-191.406,-67.871,-88.867
1744258700.024,-71.777,-37.109,-111.816,-32.227,-36.621
1744258700.028,20.508,-21.484,104.004,11.230,-40.039
1744258700.032,14.160,-33.691,66.406,-3.906,-101.562
1744258700.036,-79.102,-47.363,-154.297,-62.500,-67.383
1744258700.040,-82.520,-43.945,-161.133,-72.754,-5.859
1744258700.043,15.625,-29.297,72.266,-9.277,3.418
1744258700.047,43.457,-29.785,118.164,2.441,-6.836
1744258700.051,-43.945,-35.156,-102.539,-50.293,-37.109
1744258700.055,-82.031,-36.621,-189.453,-52.734,-8.789
1744258700.059,-1.465,-26.367,5.859,-7.324,33.691
1744258700.063,52.734,-22.461,128.418,0.000,22.949
1744258700.067,-24.902,-43.457,-53.711,-42.969,-24.902
1744258700.071,-104.004,-55.664,-217.773,-67.871,-49.805
1744258700.075,-43.457,-32.227,-61.035,-31.738,-65.430
1744258700.079,41.992,-18.066,139.648,-0.488,-52.734
1744258700.082,5.371,-26.855,35.645,-13.672,25.879
1744258700.086,-85.938,-36.133,-182.617,-39.062,16.602
1744258700.090,-63.965,-31.250,-129.883,-36.133,14.648
1744258700.094,36.133,-6.836,103.027,-4.395,30.762
1744258700.098,20.996,-12.207,101.074,-14.648,11.719
1744258700.102,-81.543,-34.180,-131.348,-41.016,-70.312
1744258700.106,-92.773,-40.039,-187.012,-50.293,-70.312
1744258700.110,1.465,-20.508,37.598,-10.742,54.199
1744258700.114,37.598,-13.184,120.117,14.648,-37.598
1744258700.118,-48.340,-43.457,-107.910,-39.062,-149.902
1744258700.122,-104.004,-51.758,-220.703,-65.918,-28.809
1744258700.125,-27.344,-33.691,-22.461,-22.949,120.605
1744258700.129,42.969,-20.508,132.812,-1.465,101.074
1744258700.133,-15.137,-25.391,-11.719,-36.621,14.648
1744258700.137,-90.820,-40.527,-181.641,-58.594,-24.414
1744258700.141,-52.734,-35.156,-73.730,-33.691,-4.395
1744258700.145,35.645,-19.043,129.883,5.859,23.926
1744258700.149,4.395,-32.227,66.406,-21.973,-26.855
1744258700.153,-97.656,-44.922,-165.527,-71.289,-9.766
1744258700.157,-88.379,-35.645,-152.344,-54.688,18.066
1744258700.161,14.160,-26.367,87.891,-6.348,-6.348
1744258700.165,26.367,-32.715,104.004,-10.742,-54.688
1744258700.168,-71.777,-33.691,-132.812,-47.852,-124.512
1744258700.172,-104.004,-37.598,-185.547,-57.617,-139.648
1744258700.176,-13.184,-28.809,35.645,-22.461,-81.543
1744258700.180,39.062,-18.555,133.301,1.953,-83.008
1744258700.184,-43.457,-33.691,-73.730,-43.457,-119.629
1744258700.188,-109.863,-51.270,-211.426,-60.547,-89.355
1744258700.192,-36.133,-35.156,-20.020,-21.973,-50.781
1744258700.196,40.527,-13.184,156.250,-20.508,-37.109
1744258700.200,-18.555,-25.391,5.371,-44.922,-8.789
1744258700.204,-112.793,-45.898,-201.172,-75.684,30.762
1744258700.207,-80.566,-43.945,-104.492,-57.617,57.129
1744258700.211,16.602,-24.902,104.980,-20.020,92.285
1744258700.215,0.000,-22.949,52.734,-35.645,-25.879
1744258700.219,-98.633,-39.062,-178.711,-74.707,-56.641
1744258700.223,-91.309,-29.297,-168.945,-62.500,-22.949
1744258700.227,12.207,-12.207,75.195,-9.766,-21.973
1744258700.231,25.879,-15.625,116.211,8.301,-10.742
1744258700.235,-74.707,-35.645,-120.117,-29.297,-105.469
1744258700.239,-104.980,-34.180,-185.547,-59.570,-79.590
1744258700.243,-13.184,-14.648,35.156,-28.320,-10.254
1744258700.247,30.273,-18.066,131.836,-3.418,-56.641
1744258700.250,-49.805,-44.922,-69.336,-32.715,-65.918
1744258700.254,-116.211,-51.758,-205.566,-66.895,-50.293
1744258700.258,-45.898,-28.320,-41.992,-32.715,23.926
1744258700.262,43.945,-22.461,132.324,15.625,37.109
1744258700.266,2.441,-32.715,12.695,-15.625,-20.996
1744258700.270,-88.867,-35.156,-191.895,-60.547,-39.551
1744258700.274,-65.430,-30.762,-114.258,-43.945,-15.625
1744258700.278,31.250,-28.809,112.793,-18.066,-29.297
1744258700.282,26.367,-30.273,80.566,-25.391,-82.031
1744258700.286,-77.637,-39.551,-149.414,-52.734,-73.730
1744258700.290,-89.844,-43.457,-163.574,-60.059,-35.645
1744258700.293,12.695,-29.297,62.012,-7.324,81.055
1744258700.297,44.434,-29.785,121.094,10.254,98.145
1744258700.301,-46.875,-48.828,-105.957,-52.734,-5.859
1744258700.305,-95.703,-45.898,-212.402,-58.105,-45.898
1744258700.309,-14.160,-31.250,-9.766,-21.484,-42.969
1744258700.313,45.898,-28.809,127.930,-14.160,-33.203
1744258700.317,-21.973,-40.039,-28.809,-37.109,-100.098
1744258700.321,-99.121,-47.363,-205.566,-49.805,-79.590
1744258700.325,-48.340,-33.691,-77.637,-18.555,25.879
1744258700.329,36.621,-22.461,118.652,4.883,-12.207
1744258700.332,3.906,-20.996,41.504,-20.020,-113.281
1744258700.336,-84.473,-33.203,-173.828,-59.570,-72.754
1744258700.340,-74.219,-41.992,-142.090,-45.898,-34.668
1744258700.344,21.484,-27.344,87.891,7.324,-62.988
1744258700.348,29.297,-21.973,89.355,-0.488,-16.113
1744258700.352,-70.312,-34.668,-143.555,-40.527,-5.859
1744258700.356,-92.285,-34.668,-180.176,-35.645,-44.922
1744258700.360,10.742,-23.438,47.363,7.324,-19.043
1744258700.364,52.734,-24.414,124.512,-1.953,85.449
1744258700.368,-42.480,-54.688,-86.426,-43.457,51.758
1744258700.372,-100.098,-52.246,-206.055,-44.922,-70.312
1744258700.375,-21.484,-20.508,-25.391,-9.277,-40.039
1744258700.379,43.457,-11.230,135.742,5.371,10.742
1744258700.383,-18.555,-22.461,-6.836,-28.809,4.395
1744258700.387,-104.980,-44.922,-219.727,-69.336,-43.945
1744258700.391,-65.918,-41.504,-116.211,-41.504,-65.918
1744258700.395,33.203,-26.855,116.211,7.812,-2.441
1744258700.399,10.742,-29.785,40.039,-20.996,-25.391
1744258700.403,-88.379,-40.527,-189.453,-57.617,-30.273
1744258700.407,-89.844,-41.504,-170.410,-51.758,6.836
1744258700.411,12.207,-22.949,73.242,-19.043,-80.078
1744258700.414,32.715,-20.996,99.121,-5.371,-86.914
1744258700.418,-63.965,-41.504,-139.648,-50.781,-79.102
1744258700.422,-95.215,-46.875,-196.289,-62.500,-82.520
1744258700.426,-13.184,-33.691,30.762,-21.973,32.227
1744258700.430,31.738,-26.855,139.160,-7.812,80.078
1744258700.434,-44.922,-43.457,-62.500,-34.668,-65.918
1744258700.438,-111.328,-57.617,-215.332,-52.734,-121.582
1744258700.442,-43.945,-34.668,-40.527,-33.203,14.648
1744258700.446,41.504,-13.184,137.207,-7.812,14.648
1744258700.450,-5.371,-30.273,3.418,-26.367,-46.387
1744258700.454,-99.121,-48.828,-200.195,-58.105,-136.230
1744258700.457,-65.918,-35.645,-109.375,-26.855,-68.359
1744258700.461,32.715,-22.461,113.281,15.625,-15.625
1744258700.465,18.066,-22.949,66.895,-14.648,-113.281
1744258700.469,-78.125,-33.691,-168.457,-45.898,-128.906
1744258700.473,-80.078,-23.926,-163.574,-33.691,-48.828
1744258700.477,17.090,-3.418,88.379,-9.277,35.156
1744258700.481,41.992,-14.648,122.070,0.000,-15.625
1744258700.485,-55.664,-39.062,-127.441,-43.945,-61.523
1744258700.489,-99.121,-36.621,-208.496,-59.082,-37.109
1744258700.493,-10.742,-17.090,9.277,-16.113,-39.551
1744258700.497,45.898,-7.812,135.254,6.836,-51.758
1744258700.500,-24.902,-26.367,-57.617,-39.551,-54.688
1744258700.504,-98.633,-47.852,-220.215,-81.055,-60.547
1744258700.508,-36.621,-29.297,-66.406,-27.832,-48.828
1744258700.512,55.176,-7.324,120.117,14.648,-48.828
1744258700.516,13.184,-28.320,10.742,-18.066,-56.641
1744258700.520,-82.031,-37.109,-187.988,-65.430,-71.289
1744258700.524,-60.059,-25.391,-118.164,-46.387,12.695
1744258700.528,39.551,-20.020,101.074,8.301,83.984
1744258700.532,20.508,-24.902,64.941,-15.625,-26.855
1744258700.536,-87.891,-34.180,-167.480,-61.523,-99.121
1744258700.539,-100.586,-30.273,-175.781,-48.828,-30.762
1744258700.543,-1.953,-11.230,61.523,0.000,-8.789
1744258700.547,32.715,-8.301,124.023,7.812,-26.367
1744258700.551,-60.059,-25.879,-94.238,-39.062,-26.367
1744258700.555,-105.957,-32.227,-198.242,-42.480,-35.645
1744258700.559,-20.508,-21.973,-7.324,-1.953,-37.109
1744258700.563,41.504,-18.066,122.559,-0.488,3.418
1744258700.567,-25.879,-27.832,-29.785,-33.203,-71.289
1744258700.571,-99.121,-40.527,-199.707,-58.105,-106.934
1744258700.575,-39.551,-37.598,-79.590,-19.531,-10.254
1744258700.579,54.688,-21.973,128.906,13.184,13.672
1744258700.582,20.020,-23.926,41.016,-7.324,-29.297
1744258700.586,-83.984,-43.457,-197.266,-45.410,13.672
1744258700.590,-68.359,-36.133,-153.320,-68.848,52.734
1744258700.594,34.668,-17.578,86.426,-23.926,49.805
1744258700.598,34.180,-20.020,93.750,-2.930,-41.016
1744258700.602,-68.359,-33.691,-144.043,-50.293,-89.355
1744258700.606,-103.516,-41.016,-199.219,-62.500,-37.598
1744258700.610,-16.113,-32.227,26.367,-15.625,-36.621
1744258700.614,33.203,-12.207,128.906,4.395,-35.156
1744258700.618,-52.734,-24.902,-73.730,-41.504,-57.617
1744258700.622,-105.957,-39.551,-204.590,-60.547,-32.715
1744258700.625,-23.926,-23.926,-27.832,-20.996,60.547
1744258700.629,39.551,-22.461,120.117,-12.207,49.805
1744258700.633,-20.508,-35.645,-30.273,-33.203,-73.242
1744258700.637,-101.562,-46.875,-218.262,-71.777,-77.148
1744258700.641,-64.941,-44.922,-104.980,-45.898,122.559
1744258700.645,24.414,-23.926,117.676,4.883,129.395
1744258700.649,-1.953,-24.902,53.711,-22.461,-43.457
1744258700.653,-102.051,-43.457,-177.246,-58.105,-102.051
1744258700.657,-99.121,-41.504,-170.898,-50.781,-83.984
1744258700.661,0.977,-22.461,72.754,-13.672,-55.664
1744258700.664,25.391,-17.578,120.605,-4.395,-105.957
1744258700.668,-68.848,-42.969,-122.559,-33.203,-124.023
1744258700.672,-110.840,-50.781,-208.984,-44.922,-61.523
1744258700.676,-19.531,-24.414,26.367,-4.395,-40.039
1744258700.680,36.133,-15.625,133.789,19.043,-60.059
1744258700.684,-45.410,-38.086,-79.102,-36.621,-116.211
1744258700.688,-111.816,-40.527,-223.145,-66.406,-58.105
1744258700.692,-40.527,-18.066,-46.387,-17.090,-8.301
1744258700.696,34.668,-11.719,133.301,-2.441,-48.340
1744258700.700,-9.766,-21.973,5.859,-26.367,-50.293
1744258700.704,-87.402,-41.504,-190.430,-36.621,-141.602
1744258700.707,-66.895,-35.156,-95.703,-24.902,-169.434
1744258700.711,26.367,-8.789,133.301,7.324,-58.105
1744258700.715,20.508,-23.926,84.473,-10.742,-90.332
1744258700.719,-84.961,-52.246,-170.898,-54.199,-173.828
1744258700.723,-96.680,-41.992,-174.805,-51.270,-95.215
1744258700.727,2.441,-21.484,70.801,-16.113,26.367
1744258700.731,32.227,-22.461,124.023,-2.441,-67.871
1744258700.735,-56.152,-41.016,-98.633,-39.551,-130.859
1744258700.739,-100.586,-45.898,-195.801,-58.105,-61.523
1744258700.743,-14.160,-25.391,14.648,-19.043,-3.906
1744258700.747,44.434,-21.484,147.461,0.977,-38.574
1744258700.750,-33.691,-40.039,-30.762,-30.273,-93.750
1744258700.754,-106.445,-42.480,-185.547,-63.477,-69.824
1744258700.758,-43.457,-22.461,-29.785,-30.273,-20.996
1744258700.762,45.898,-22.949,150.391,5.371,2.441
1744258700.766,4.883,-38.086,29.785,-12.695,-48.340
1744258700.770,-96.191,-47.363,-188.965,-49.316,-77.637
1744258700.774,-81.543,-44.922,-135.742,-37.598,1.465
1744258700.778,25.879,-23.926,92.285,8.301,47.852
1744258700.782,26.855,-27.344,77.148,-1.465,24.414
1744258700.786,-73.730,-48.828,-159.180,-69.336,-81.055
1744258700.789,-89.355,-45.898,-179.199,-71.289,-74.707
1744258700.793,5.371,-25.391,58.105,-13.184,-32.227
1744258700.797,36.133,-24.902,110.840,-4.395,14.160
1744258700.801,-55.664,-36.621,-90.332,-42.480,28.320
1744258700.805,-103.516,-43.457,-195.312,-52.246,19.043
1744258700.809,-21.973,-35.645,-23.926,-3.418,12.207
1744258700.813,46.875,-25.879,119.141,12.207,-28.320
1744258700.817,-19.531,-33.691,-35.645,-34.180,-56.641
1744258700.821,-101.562,-44.434,-212.891,-63.965,-2.930
1744258700.825,-45.410,-30.273,-81.055,-36.133,1.465
1744258700.829,42.969,-19.531,132.812,0.000,-41.504
1744258700.832,2.930,-32.227,48.828,-21.973,-91.797
1744258700.836,-90.332,-43.945,-171.875,-55.664,-58.105
1744258700.840,-85.938,-37.109,-137.695,-47.363,-8.301
1744258700.844,10.254,-22.949,97.656,-3.906,36.621
1744258700.848,21.484,-22.949,129.883,4.883,23.438
1744258700.852,-79.102,-34.180,-100.586,-44.922,-63.477
1744258700.856,-104.980,-38.574,-169.434,-62.988,-33.691
1744258700.860,-13.184,-26.367,47.363,-13.672,9.277
1744258700.864,44.434,-10.742,156.738,15.137,-94.727
1744258700.868,-39.062,-30.273,-58.594,-26.855,-150.391
1744258700.871,-126.465,-52.734,-205.078,-73.730,-51.758
1744258700.875,-55.176,-35.156,-20.020,-49.805,-18.555
1744258700.879,20.996,-13.184,145.508,-12.207,-74.219
1744258700.883,-27.344,-16.602,12.695,-29.297,-87.402
1744258700.887,-119.141,-28.320,-180.664,-77.148,-72.754
1744258700.891,-102.539,-16.602,-105.469,-81.543,-74.707
1744258700.895,-17.578,0.488,126.953,-50.781,-73.730
1744258700.899,-36.621,-7.324,93.750,-59.570,-192.871
1744258700.903,-142.578,-29.297,-164.551,-114.746,-227.539
1744258700.907,-157.715,-27.344,-169.434,-125.000,-64.453
1744258700.911,-65.918,-6.836,84.961,-88.867,-24.902
1744258700.914,-52.246,-9.277,117.676,-93.262,-66.406
1744258700.918,-153.320,-28.809,-127.441,-127.441,-51.758
1744258700.922,-197.754,-31.738,-196.289,-150.391,38.574
1744258700.926,-112.305,-10.742,25.391,-128.418,57.129
1744258700.930,-59.570,-2.441,138.672,-101.562,-17.090
1744258700.934,-141.113,-28.809,-54.199,-135.742,-73.242
1744258700.938,-211.914,-32.227,-210.938,-160.645,-13.184
1744258700.942,-140.625,-1.465,-32.715,-117.188,33.691
1744258700.946,-60.059,6.348,162.109,-82.520,14.160
1744258700.950,-106.445,-20.996,17.578,-111.328,-21.973
1744258700.954,-190.430,-42.480,-193.359,-154.297,-106.445
1744258700.957,-168.945,-34.180,-115.234,-136.230,-62.012
1744258700.961,-63.477,-17.578,103.516,-73.730,15.137
1744258700.965,-56.152,-19.043,72.266,-77.148,-76.172
1744258700.969,-148.926,-36.133,-163.086,-113.770,-57.617
1744258700.973,-144.531,-33.691,-169.434,-96.680,-6.836
1744258700.977,-34.668,-14.160,65.918,-49.316,-18.066
1744258700.981,-1.953,-12.695,116.699,-23.438,-57.617
1744258700.985,-92.773,-38.574,-112.305,-74.707,-70.801
1744258700.989,-133.301,-43.945,-196.289,-93.750,-30.762
1744258700.993,-31.738,-12.207,19.043,-34.180,25.391
1744258700.996,40.527,-5.859,137.207,-6.348,9.277
1744258701.000,-37.598,-33.203,-60.547,-46.387,-58.594
1744258701.004,-114.258,-40.527,-226.074,-67.871,-74.219
1744258701.008,-51.758,-31.250,-79.102,-29.785,-24.414
1744258701.012,39.062,-14.648,118.652,6.836,-64.941
1744258701.016,7.324,-20.020,19.531,-2.930,-127.441
1744258701.020,-83.984,-43.945,-196.777,-28.809,-102.539
1744258701.024,-63.965,-40.527,-140.625,-17.578,-11.719
1744258701.028,44.434,-21.484,100.098,19.531,7.324
1744258701.032,55.664,-25.391,104.004,19.531,-36.133
1744258701.036,-40.039,-46.875,-130.859,-14.648,-39.062
1744258701.039,-51.758,-50.781,-165.527,-7.812,26.367
1744258701.043,49.805,-37.598,53.223,51.270,77.637
1744258701.047,85.449,-33.203,121.094,54.199,-10.742
1744258701.051,-7.812,-43.457,-85.449,-4.883,-42.480
1744258701.055,-64.941,-51.270,-208.984,-29.785,-69.824
1744258701.059,17.090,-37.109,-23.926,11.230,-4.883
1744258701.063,89.355,-20.020,133.301,55.176,9.766
1744258701.067,21.484,-28.320,-9.766,19.043,-98.145
1744258701.071,-61.523,-41.504,-192.383,-25.391,-40.039
1744258701.075,-15.625,-33.203,-74.707,4.883,41.992
1744258701.079,71.289,-20.508,138.672,41.016,-16.602
1744258701.082,41.016,-32.227,66.406,7.812,-17.578
1744258701.086,-52.246,-44.922,-157.227,-24.414,-29.297
1744258701.090,-42.480,-38.086,-134.766,2.441,-20.508
1744258701.094,53.711,-29.785,84.473,40.039,20.508
1744258701.098,71.289,-27.344,103.027,38.086,-32.715
1744258701.102,-28.809,-43.945,-133.301,-5.371,-134.766
1744258701.106,-64.941,-50.781,-194.824,-20.508,-147.461
1744258701.110,32.227,-28.320,40.527,12.207,-112.305
1744258701.114,71.777,-24.414,130.371,23.926,-72.754
1744258701.118,-22.949,-51.758,-80.078,-13.672,-86.426
1744258701.121,-82.520,-58.105,-210.938,-39.551,2.930
1744258701.125,-11.719,-27.344,-39.551,4.395,147.461
1744258701.129,65.430,-13.672,141.602,26.367,25.391
1744258701.133,15.625,-29.297,19.043,-15.625,-88.867
1744258701.137,-70.801,-54.199,-198.730,-49.316,-10.254
1744258701.141,-38.086,-46.387,-114.746,-23.926,-2.441
1744258701.145,55.176,-20.996,118.164,19.043,19.043
1744258701.149,38.574,-32.227,70.801,9.277,-50.781
1744258701.153,-62.012,-50.293,-168.945,-29.297,-108.398
1744258701.157,-63.965,-44.922,-178.711,-37.598,6.836
1744258701.161,36.133,-30.762,55.664,4.395,6.348
1744258701.164,57.129,-29.785,104.980,9.766,-132.812
1744258701.168,-33.691,-38.086,-117.188,-23.926,-158.203
1744258701.172,-69.824,-44.434,-204.102,-33.203,-8.301
1744258701.176,18.066,-22.949,26.367,-1.953,62.012
1744258701.180,68.359,-21.973,150.391,20.508,-29.785
1744258701.184,-11.230,-56.152,-62.988,-22.461,-113.281
1744258701.188,-89.355,-67.383,-222.656,-60.547,-117.676
1744258701.192,-35.645,-41.992,-53.711,-10.742,-31.250
1744258701.196,47.363,-24.902,139.160,26.367,17.578
1744258701.200,1.465,-42.480,26.855,-20.508,-46.387
1744258701.203,-98.633,-60.547,-185.547,-59.570,-60.547
1744258701.207,-73.242,-48.828,-112.305,-38.574,-11.230
1744258701.211,33.203,-26.367,130.371,5.371,5.859
1744258701.215,29.785,-31.738,96.680,5.371,-51.270
1744258701.219,-74.219,-50.781,-156.738,-47.363,-139.160
1744258701.223,-90.820,-43.945,-160.645,-45.898,-89.355
1744258701.227,8.789,-27.344,81.055,20.508,-87.891
1744258701.231,39.551,-33.203,123.535,14.160,-148.438
1744258701.235,-55.176,-47.363,-95.215,-43.457,-132.324
1744258701.239,-104.004,-51.270,-193.848,-53.711,-137.695
1744258701.243,-18.066,-34.180,-4.395,-15.137,-111.328
1744258701.246,44.434,-21.973,130.371,1.465,-32.227
1744258701.250,-26.855,-42.480,-41.016,-31.250,-50.293
1744258701.254,-95.215,-48.828,-202.148,-52.734,-98.145
1744258701.258,-39.062,-28.320,-64.453,-18.555,-30.273
1744258701.262,53.711,-15.137,140.625,14.648,-31.250
1744258701.266,24.414,-26.855,46.387,-5.859,-92.773
1744258701.270,-71.777,-40.039,-174.316,-31.738,-36.133
1744258701.274,-58.594,-38.574,-125.000,-20.508,-8.789
1744258701.278,38.574,-27.344,107.422,-1.953,-13.184
1744258701.282,37.598,-33.203,100.098,-7.812,-55.176
1744258701.286,-64.453,-51.758,-141.113,-41.504,-81.055
1744258701.289,-88.867,-51.758,-190.430,-42.480,-42.480
